UpperBound,LowerBound,Gap,Time,TotalSolves
5.957287080087674e7,4.990242226300615e7,0.16232973848438853,615.3200559616089,306318
5.957287080087674e7,4.9906450906073935e7,0.16226211301974958,619.7670600414276,308104
5.957287080087674e7,4.9915858077880904e7,0.16210420268773937,624.6677589416504,309890
5.957287080087674e7,4.9916692206425026e7,0.1620902008689096,629.7774279117584,311676
5.957287080087674e7,4.991713361332323e7,0.16208279134017167,634.8600630760193,313462
5.957287080087674e7,4.9918845225904964e7,0.16205405993007296,639.8352909088135,315248
5.957287080087674e7,4.9919935935045384e7,0.16203575110718502,644.5948889255524,317034
5.957287080087674e7,4.992036208520161e7,0.16202859768062522,649.404177904129,318820
5.957287080087674e7,4.992064789445959e7,0.16202380003944838,654.0299799442291,320606
5.957287080087674e7,4.992110414334901e7,0.16201614137060663,658.7817459106445,322392
5.957287080087674e7,5.002499535609577e7,0.16027220639903175,663.5020229816437,324178
5.957287080087674e7,5.0031328886269204e7,0.16016589072063167,668.0552358627319,325964
5.957287080087674e7,5.0061427010500856e7,0.1596606586606852,672.6439180374146,327750
5.957287080087674e7,5.007316811128764e7,0.15946357061324112,677.5762510299683,329536
5.957287080087674e7,5.0236792519506305e7,0.15671694440538916,682.4053430557251,331322
5.957287080087674e7,5.035900078332908e7,0.15466553640406497,686.9464030265808,333108
5.957287080087674e7,5.09685727042592e7,0.14443316195685008,691.5977690219879,334894
5.957287080087674e7,5.104942632560697e7,0.14307593978070174,696.3598530292511,336680
5.957287080087674e7,5.1114064507121176e7,0.14199091264258953,701.1634509563446,338466
5.957287080087674e7,5.115809883980176e7,0.1412517450972186,705.6690690517426,340252
5.957287080087674e7,5.121937643530337e7,0.14022312930822248,710.4808099269867,342038
5.957287080087674e7,5.129727322214393e7,0.13891554104206458,715.0955638885498,343824
5.957287080087674e7,5.135663457544846e7,0.13791909160952098,719.8785059452057,345610
5.957287080087674e7,5.1365997482105166e7,0.137761924319598,724.1896300315857,347396
5.957287080087674e7,5.1373922997787096e7,0.13762888531081124,728.5663199424744,349182
5.957287080087674e7,5.1376268147971794e7,0.13758951923438803,733.2686500549316,350968
5.957287080087674e7,5.144388073280575e7,0.1364545632733105,737.7493278980255,352754
5.957287080087674e7,5.14757873463069e7,0.13591897361526303,742.4220449924469,354540
5.957287080087674e7,5.150261368407112e7,0.13546866230067334,747.0849468708038,356326
5.957287080087674e7,5.1511353024869636e7,0.13532196228972834,752.1700539588928,358112
5.957287080087674e7,5.151572824041154e7,0.13524851920258,756.6895530223846,359898
5.957287080087674e7,5.1523704687425956e7,0.13511462525207565,760.6552970409393,361684
5.957287080087674e7,5.1533279458109625e7,0.13495390157777645,765.0353000164032,363470
5.957287080087674e7,5.153500977072318e7,0.13492485626587034,770.1020410060883,365256
5.957287080087674e7,5.1538729678097956e7,0.13486241328931461,774.4976198673248,367042
5.957287080087674e7,5.154046305352695e7,0.1348333165644851,779.3782608509064,368828
5.957287080087674e7,5.154271973896935e7,0.13479543547176526,784.2670629024506,370614
5.957287080087674e7,5.154339972068531e7,0.13478402118692684,789.2366139888763,372400
5.957287080087674e7,5.154543786139636e7,0.13474980862198502,793.5949819087982,374186
5.957287080087674e7,5.154933455825601e7,0.13468439802808102,798.2880070209503,375972
5.957287080087674e7,5.157423945521056e7,0.13426634033470922,803.1321928501129,377758
5.957287080087674e7,5.157671145536256e7,0.13422484493388723,808.1493270397186,379544
5.957287080087674e7,5.1578756244506925e7,0.13419052076725102,812.8213520050049,381330
5.957287080087674e7,5.1580021842440754e7,0.13416927623233413,817.1168270111084,383116
5.957287080087674e7,5.158157922572585e7,0.13414313374055623,822.1938660144806,384902
5.957287080087674e7,5.161345896252168e7,0.13360799523930142,827.3239009380341,386688
5.957287080087674e7,5.162710504312922e7,0.13337892988750474,832.6249589920044,388474
5.957287080087674e7,5.168597815588238e7,0.13239067614109817,837.8518319129944,390260
5.957287080087674e7,5.172233898973561e7,0.13178031720817437,842.8059830665588,392046
5.957287080087674e7,5.2156160139557324e7,0.12449812408923325,847.6467649936676,393832
5.957287080087674e7,5.2206885815107144e7,0.1236466345627444,852.5127499103546,395618
5.957287080087674e7,5.221992604768807e7,0.123427739075493,857.7108359336853,397404
5.957287080087674e7,5.2233307292767964e7,0.12320311929638877,862.8734579086304,399190
5.957287080087674e7,5.223544278777104e7,0.12316727252630089,867.2036499977112,400976
5.957287080087674e7,5.22380617522693e7,0.12312331015780915,872.0884130001068,402762
5.957287080087674e7,5.224115682789592e7,0.12307135570966841,877.0870320796967,404548
5.957287080087674e7,5.240067294089e7,0.12039369202065017,881.9973800182343,406334
5.957287080087674e7,5.240646128355257e7,0.12029652794940841,887.4123568534851,408120
5.957287080087674e7,5.240965327097317e7,0.12024294672396663,892.9573900699615,409906
5.957287080087674e7,5.25833664246607e7,0.1173269691766,897.7773599624634,411692
5.957287080087674e7,5.260932653760323e7,0.11689119845423035,902.854367017746,413478
5.957287080087674e7,5.2618001233074486e7,0.11674558359037307,907.8583159446716,415264
5.957287080087674e7,5.261977924392279e7,0.11671573760805926,912.9299499988556,417050
5.957287080087674e7,5.2621587305554986e7,0.1166853871883483,917.9088320732117,418836
5.957287080087674e7,5.2622642569109656e7,0.1166676733608882,922.8916540145874,420622
5.957287080087674e7,5.2625739771682605e7,0.1166156832094768,927.9110150337219,422408
5.957287080087674e7,5.262705548927834e7,0.11659359735767805,932.5165140628815,424194
5.957287080087674e7,5.262742988399671e7,0.1165873127064041,937.3140540122986,425980
5.957287080087674e7,5.2630722758449376e7,0.11653203797466133,942.4699108600616,427766
5.957287080087674e7,5.268810907055377e7,0.115568741908299,947.2376029491425,429552
5.957287080087674e7,5.2695723170111455e7,0.11544093038175475,952.2643740177155,431338
5.957287080087674e7,5.269826214479078e7,0.11539831073550981,957.2067420482635,433124
5.957287080087674e7,5.271241543496399e7,0.1151607312805846,962.0615589618683,434910
5.957287080087674e7,5.272158856769695e7,0.11500674956693466,967.0171308517456,436696
5.957287080087674e7,5.2730436250307396e7,0.11485823091252872,972.0105168819427,438482
5.957287080087674e7,5.27397298049276e7,0.11470222777728836,976.4286799430847,440268
5.957287080087674e7,5.274227669330495e7,0.11465947529040789,981.5104398727417,442054
5.957287080087674e7,5.274413499384857e7,0.114628281552073,986.4136528968811,443840
5.957287080087674e7,5.274548425090581e7,0.1146056327013612,991.9674260616302,445626
5.957287080087674e7,5.274688184982833e7,0.11458217237615391,997.1342718601227,447412
5.957287080087674e7,5.280580754774328e7,0.11359303592657922,1002.2072260379791,449198
5.957287080087674e7,5.2808783259738125e7,0.11354308513597879,1006.9111070632935,450984
5.957287080087674e7,5.280991026632436e7,0.11352416701819987,1011.6064009666443,452770
5.957287080087674e7,5.282180692232437e7,0.11332446779538136,1016.5360770225525,454556
5.957287080087674e7,5.282793203247794e7,0.11322165068968833,1021.3540539741516,456342
5.957287080087674e7,5.285146944395401e7,0.11282654783230296,1026.849247932434,458128
5.957287080087674e7,5.290915630082628e7,0.11185820677207292,1032.4053678512573,459914
5.957287080087674e7,5.292223462369818e7,0.11163867189493706,1038.1097378730774,461700
5.957287080087674e7,5.292575200267192e7,0.11157962859340649,1043.494507074356,463486
5.957287080087674e7,5.293173980491777e7,0.1114791163608189,1048.3169419765472,465272
5.957287080087674e7,5.293563669282293e7,0.11141370255999351,1052.999732017517,467058
5.957287080087674e7,5.293641623068554e7,0.1114006171093156,1058.0506620407104,468844
5.957287080087674e7,5.2950038808761664e7,0.11117194627487391,1062.8882830142975,470630
5.957287080087674e7,5.298265142078754e7,0.1106245056095602,1067.8777809143066,472416
5.957287080087674e7,5.2993283864627555e7,0.11044602765983119,1073.0109858512878,474202
5.957287080087674e7,5.300185447324799e7,0.11030216001495836,1078.0421378612518,475988
5.957287080087674e7,5.300701214173036e7,0.11021558254415609,1083.0176138877869,477774
5.957287080087674e7,5.301366619936633e7,0.11010388643909155,1088.0410890579224,479560
5.957287080087674e7,5.3015614542957634e7,0.1100711812233598,1093.082820892334,481346
5.957287080087674e7,5.301971452621156e7,0.11000235823063162,1098.1178328990936,483132
5.957287080087674e7,5.302092228742258e7,0.10998208455244915,1103.3055329322815,484918
5.96699698434664e7,5.221663984999323e7,0.12490923010394782,1108.6141428947449,486704
5.96699698434664e7,5.221663984999323e7,0.12490923010394782,1113.931221961975,488490
5.96699698434664e7,5.221663984999323e7,0.12490923010394782,1118.8903419971466,490276
5.96699698434664e7,5.221663984999323e7,0.12490923010394782,1123.825278043747,492062
5.96699698434664e7,5.221663984999323e7,0.12490923010394782,1129.3066880702972,493848
5.954830639876627e7,5.303620434199515e7,0.10935830841540173,1134.7453548908234,495634
5.954830639876627e7,5.303806843084356e7,0.10932700460575298,1140.2223770618439,497420
5.954830639876627e7,5.304493981934092e7,0.1092116127682195,1145.9808778762817,499206
5.954830639876627e7,5.30517969476051e7,0.10909646040404877,1150.7790639400482,500992
5.954830639876627e7,5.3058791764178514e7,0.10897899582786805,1155.6867060661316,502778
5.954830639876627e7,5.30648518693619e7,0.10887722794310564,1161.0663549900055,504564
5.954830639876627e7,5.306801383028123e7,0.1088241288524589,1166.607694864273,506350
5.954830639876627e7,5.307145588884564e7,0.10876632605717268,1171.575907945633,508136
5.954830639876627e7,5.307224540839721e7,0.1087530675851972,1177.171558856964,509922
5.954830639876627e7,5.307336367255007e7,0.1087342884759247,1182.5387320518494,511708
5.954830639876627e7,5.3073592707097724e7,0.10873044227841704,1187.6866579055786,513494
5.954830639876627e7,5.3073907904311456e7,0.10872514914360273,1192.2131760120392,515280
5.954830639876627e7,5.3074024783811964e7,0.10872318637576639,1197.4780280590057,517066
5.954830639876627e7,5.307427260273543e7,0.10871902473056684,1202.6742210388184,518852
5.954830639876627e7,5.30752586233771e7,0.10870246639832701,1208.1460070610046,520638
5.954830639876627e7,5.3076593434249915e7,0.10868005080074684,1212.8797619342804,522424
5.954830639876627e7,5.307676598610793e7,0.1086771531220646,1218.6770000457764,524210
5.941979363393758e7,5.3077334092673935e7,0.1067398446439766,1223.4844720363617,525996
5.941979363393758e7,5.307778722143262e7,0.10673221875484148,1228.450129032135,527782
5.876418418535349e7,5.307793441836499e7,0.0967638680910294,1233.7736690044403,529568
5.876418418535349e7,5.307797092930632e7,0.09676324677820357,1239.3629069328308,531354
5.876418418535349e7,5.307858815040958e7,0.09675274342294024,1244.2317390441895,533140
