UpperBound,LowerBound,Gap,Time,TotalSolves
2.56019791620093e7,2.149985709986986e7,0.16022675575904566,463.5348038673401,236070
2.5566296142034307e7,2.1500632187277276e7,0.15902436286312713,466.55261397361755,237420
2.5566296142034307e7,2.1516442343344696e7,0.15840596448505995,470.6196150779724,239330
2.5566296142034307e7,2.1544249041726865e7,0.15731833340124207,473.73505997657776,240720
2.5569635190930065e7,2.1544366636029217e7,0.1574237772593905,477.81888794898987,242630
2.5569635190930065e7,2.1544366636029217e7,0.1574237772593905,480.93510389328003,243980
2.5534611363194704e7,2.1544249041726865e7,0.15627268669612498,485.02789092063904,245890
2.5510422564720582e7,2.1545536330115106e7,0.1554222092772654,488.2334930896759,247360
2.5503930995544422e7,2.1545536330115106e7,0.1552072371165392,491.24403285980225,248690
2.551289086253858e7,2.154836134469736e7,0.15539319080702335,495.0699520111084,250600
2.5441309269496344e7,2.154836134469736e7,0.15301680756919833,498.1678349971771,251970
2.5403365268668454e7,2.154836134469736e7,0.1517517023118866,502.0628550052643,253880
2.5371576067890737e7,2.154836134469736e7,0.1506888934673588,505.25301790237427,255310
2.5370105560150933e7,2.154836134469736e7,0.15063966550680905,508.1871418952942,256660
2.531710241905476e7,2.154836336557311e7,0.148861389866051,512.1072728633881,258570
2.5281577647293977e7,2.154836134469736e7,0.14766548016421766,515.1117238998413,259900
2.526258608158289e7,2.1548436282071944e7,0.14702175729422495,519.0411109924316,261810
2.526258608158289e7,2.1548436282071944e7,0.14702175729422495,522.0382280349731,263140
2.526258608158289e7,2.154802950616711e7,0.14703785920491297,526.1073899269104,265050
2.526258608158289e7,2.154797270603393e7,0.14704010759440866,529.2472550868988,266380
2.526258608158289e7,2.154795566571808e7,0.14704078212217855,533.3706538677216,268290
2.526258608158289e7,2.1549152388141558e7,0.1469934107873669,536.6192820072174,269640
2.526258608158289e7,2.154916702002823e7,0.14699283159540988,540.6080288887024,271550
2.526258608158289e7,2.154761868851078e7,0.14705412110521898,543.8383650779724,272860
2.526258608158289e7,2.1548991136080913e7,0.1469997938259095,547.9533040523529,274770
2.526258608158289e7,2.1549061995229848e7,0.14699698892111054,551.1276490688324,276080
2.526258608158289e7,2.156030371984478e7,0.14655199391629872,555.2983438968658,277990
2.526258608158289e7,2.156309467143273e7,0.1464415162486943,558.5849800109863,279260
2.526258608158289e7,2.156305523190136e7,0.14644307743214732,562.7067179679871,281170
